,rank,change,name,service,genre
19,20,(-2),피파 모바일,NEXON Company,스포츠
20,21,(-2),좀비고등학교,AWESOMEPIECE,아케이드
21,22,(-1),메이플스토리M,NEXON Company,롤플레잉
22,23,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
23,24,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
24,25,(+1),포켓몬고,"Niantic, Inc.",어드벤처
25,26,(-4),파이널삼국지2,Gamepub,롤플레잉
26,27,(NEW),소녀X헌터,한국신스타임즈,롤플레잉
27,28,(-8),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
28,29,(-1),AFK 아레나,Lilith Games,롤플레잉
29,30,(-3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
30,31,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
32,33,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
33,34,(+1),카운터사이드,NEXON Company,롤플레잉
34,35,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
35,36,(+3),세븐나이츠,Netmarble,롤플레잉
36,37,(-),제5인격,X.D. Global,어드벤처
37,38,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
38,39,(NEW),A3: 스틸얼라이브,Netmarble,롤플레잉
39,40,(-7),R2M,Webzen Inc.,롤플레잉
0,1,(+1),트릭스터M,NCSOFT,롤플레잉
1,2,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2,3,(-),ROBLOX,Roblox Corporation,어드벤처
3,4,(+4),바람의나라 연,NEXON Company,롤플레잉
4,5,(-1),세븐나이츠2,Netmarble,롤플레잉
5,6,(-),원신,miHoYo Limited,어드벤처
6,7,(-2),리니지M,NCSOFT Corporation,롤플레잉
7,8,(-1),브롤스타즈,Supercell,액션
8,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-),전략적 팀 전투,"Riot Games, Inc",전략
10,11,(+2),그랑사가,NPIXEL,롤플레잉
11,12,(NEW),파이널기어,BILIBILI,액션
12,13,(+3),미르4,"Wemade Co., Ltd",롤플레잉
13,14,(-),삼국지 전략판,Qookka Games,전략
14,15,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
15,16,(+1),V4,NEXON Company,롤플레잉
16,17,(-6),데카론M,THUMBAGE,롤플레잉
17,18,(+2),피파 모바일,NEXON Company,스포츠
18,19,(+8),소녀X헌터,한국신스타임즈,롤플레잉
19,20,(-2),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
20,21,(-),좀비고등학교,AWESOMEPIECE,아케이드
21,22,(-10),서머너즈 워: 백년전쟁,Com2uS,전략
22,23,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
23,24,(-2),메이플스토리M,NEXON Company,롤플레잉
24,25,(-6),프로야구 H3,NCSOFT,스포츠
25,26,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
26,27,(-2),포켓몬고,"Niantic, Inc.",어드벤처
27,28,(NEW),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
28,29,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
29,30,(-1),AFK 아레나,Lilith Games,롤플레잉
30,31,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
32,33,(-1),가디언 테일즈,Kakao Games Corp.,롤플레잉
33,34,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
34,35,(NEW),마블 퓨처파이트,Netmarble,액션
35,36,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
36,37,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
37,38,(-2),세븐나이츠,Netmarble,롤플레잉
38,39,(-11),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
39,40,(-3),제5인격,X.D. Global,어드벤처
0,1,(-),트릭스터M,NCSOFT,롤플레잉
1,2,(+1),ROBLOX,Roblox Corporation,어드벤처
2,3,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
3,4,(-),바람의나라 연,NEXON Company,롤플레잉
4,5,(-),세븐나이츠2,Netmarble,롤플레잉
5,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
6,7,(-1),원신,miHoYo Limited,어드벤처
7,8,(-),브롤스타즈,Supercell,액션
8,9,(+3),파이널기어,BILIBILI,액션
9,10,(-3),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(-1),전략적 팀 전투,"Riot Games, Inc",전략
11,12,(+1),미르4,"Wemade Co., Ltd",롤플레잉
12,13,(-2),그랑사가,NPIXEL,롤플레잉
13,14,(-),삼국지 전략판,Qookka Games,전략
14,15,(+1),V4,NEXON Company,롤플레잉
15,16,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
16,17,(+3),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
17,18,(+10),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
18,19,(-2),데카론M,THUMBAGE,롤플레잉
19,20,(-2),피파 모바일,NEXON Company,스포츠
20,21,(-2),소녀X헌터,한국신스타임즈,롤플레잉
21,22,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
22,23,(-2),좀비고등학교,AWESOMEPIECE,아케이드
23,24,(+3),포켓몬고,"Niantic, Inc.",어드벤처
24,25,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
25,26,(+10),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
26,27,(-2),프로야구 H3,NCSOFT,스포츠
27,28,(-4),메이플스토리M,NEXON Company,롤플레잉
28,29,(+5),라이즈 오브 킹덤즈,Lilith Games,전략
29,30,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
30,31,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(-2),AFK 아레나,Lilith Games,롤플레잉
32,33,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
33,34,(NEW),에픽세븐,Smilegate Megaport,롤플레잉
34,35,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
35,36,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
36,37,(-2),마블 퓨처파이트,Netmarble,액션
37,38,(+2),제5인격,X.D. Global,어드벤처
38,39,(NEW),라스트오리진,smart joy,롤플레잉
39,40,(-2),세븐나이츠,Netmarble,롤플레잉
0,1,(NEW),제2의 나라,Netmarble,롤플레잉
1,2,(-1),트릭스터M,NCSOFT,롤플레잉
2,3,(-1),ROBLOX,Roblox Corporation,어드벤처
3,4,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4,5,(-1),바람의나라 연,NEXON Company,롤플레잉
5,6,(-1),세븐나이츠2,Netmarble,롤플레잉
6,7,(-1),리니지M,NCSOFT Corporation,롤플레잉
7,8,(-1),원신,miHoYo Limited,어드벤처
8,9,(-),파이널기어,BILIBILI,액션
9,10,(-2),브롤스타즈,Supercell,액션
10,11,(-1),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-),미르4,"Wemade Co., Ltd",롤플레잉
12,13,(-),그랑사가,NPIXEL,롤플레잉
13,14,(-3),전략적 팀 전투,"Riot Games, Inc",전략
14,15,(-1),삼국지 전략판,Qookka Games,전략
15,16,(+4),피파 모바일,NEXON Company,스포츠
16,17,(-2),V4,NEXON Company,롤플레잉
17,18,(-),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
18,19,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
19,20,(+1),소녀X헌터,한국신스타임즈,롤플레잉
20,21,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
21,22,(-5),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
22,23,(+1),포켓몬고,"Niantic, Inc.",어드벤처
23,24,(-1),좀비고등학교,AWESOMEPIECE,아케이드
24,25,(-6),데카론M,THUMBAGE,롤플레잉
25,26,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
26,27,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
27,28,(-),메이플스토리M,NEXON Company,롤플레잉
28,29,(+5),에픽세븐,Smilegate Megaport,롤플레잉
29,30,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(-4),프로야구 H3,NCSOFT,스포츠
31,32,(-2),슬램덩크,DeNA HONG KONG LIMITED,스포츠
32,33,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
33,34,(-2),AFK 아레나,Lilith Games,롤플레잉
34,35,(-3),제5인격,X.D. Global,어드벤처
35,36,(-5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
36,37,(-),마블 퓨처파이트,Netmarble,액션
37,38,(+1),라스트오리진,smart joy,롤플레잉
38,39,(-3),A3: 스틸얼라이브,Netmarble,롤플레잉
39,40,(NEW),한국밈 피하기,REDNOSE GAMES,아케이드
0,1,(-),제2의 나라,Netmarble,롤플레잉
1,2,(+1),ROBLOX,Roblox Corporation,어드벤처
2,3,(-1),트릭스터M,NCSOFT,롤플레잉
3,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4,5,(-),바람의나라 연,NEXON Company,롤플레잉
5,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
6,7,(-1),세븐나이츠2,Netmarble,롤플레잉
7,8,(-),원신,miHoYo Limited,어드벤처
8,9,(-),파이널기어,BILIBILI,액션
9,10,(-),브롤스타즈,Supercell,액션
10,11,(NEW),마이리틀포레스트,Gamepub,시뮬레이션
11,12,(-1),리니지2M,NCSOFT Corporation,롤플레잉
12,13,(-1),미르4,"Wemade Co., Ltd",롤플레잉
13,14,(-1),그랑사가,NPIXEL,롤플레잉
14,15,(+1),피파 모바일,NEXON Company,스포츠
15,16,(-2),전략적 팀 전투,"Riot Games, Inc",전략
16,17,(-2),삼국지 전략판,Qookka Games,전략
17,18,(-),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
18,19,(-2),V4,NEXON Company,롤플레잉
19,20,(NEW),백야극광,PROXIMA BETA,롤플레잉
20,21,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
21,22,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
22,23,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
23,24,(-1),포켓몬고,"Niantic, Inc.",어드벤처
24,25,(+4),에픽세븐,Smilegate Megaport,롤플레잉
25,26,(-2),좀비고등학교,AWESOMEPIECE,아케이드
26,27,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
27,28,(-8),소녀X헌터,한국신스타임즈,롤플레잉
28,29,(-7),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
29,30,(-2),메이플스토리M,NEXON Company,롤플레잉
30,31,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
31,32,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
32,33,(-8),데카론M,THUMBAGE,롤플레잉
33,34,(+1),제5인격,X.D. Global,어드벤처
34,35,(NEW),정마담,REACH RICH,롤플레잉
35,36,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
36,37,(-3),AFK 아레나,Lilith Games,롤플레잉
37,38,(-7),프로야구 H3,NCSOFT,스포츠
38,39,(-1),라스트오리진,smart joy,롤플레잉
39,40,(-7),배틀그라운드 모바일,PUBG CORPORATION,액션
0,1,(-),제2의 나라,Netmarble,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(+3),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
4,5,(-),바람의나라 연,NEXON Company,롤플레잉
5,6,(+1),세븐나이츠2,Netmarble,롤플레잉
6,7,(-4),트릭스터M,NCSOFT,롤플레잉
7,8,(-),원신,miHoYo Limited,어드벤처
8,9,(+2),마이리틀포레스트,Gamepub,시뮬레이션
9,10,(-),브롤스타즈,Supercell,액션
10,11,(+1),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-3),파이널기어,BILIBILI,액션
12,13,(+7),백야극광,PROXIMA BETA,롤플레잉
13,14,(-1),미르4,"Wemade Co., Ltd",롤플레잉
14,15,(+1),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-2),그랑사가,NPIXEL,롤플레잉
16,17,(-2),피파 모바일,NEXON Company,스포츠
17,18,(-1),삼국지 전략판,Qookka Games,전략
18,19,(+4),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(-1),V4,NEXON Company,롤플레잉
20,21,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
21,22,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
22,23,(-5),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
23,24,(-),포켓몬고,"Niantic, Inc.",어드벤처
24,25,(-),에픽세븐,Smilegate Megaport,롤플레잉
25,26,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
26,27,(-1),좀비고등학교,AWESOMEPIECE,아케이드
27,28,(+4),슬램덩크,DeNA HONG KONG LIMITED,스포츠
28,29,(+1),메이플스토리M,NEXON Company,롤플레잉
29,30,(-1),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
30,31,(-),라이즈 오브 킹덤즈,Lilith Games,전략
31,32,(+2),제5인격,X.D. Global,어드벤처
32,33,(+2),정마담,REACH RICH,롤플레잉
33,34,(+5),라스트오리진,smart joy,롤플레잉
34,35,(+2),AFK 아레나,Lilith Games,롤플레잉
35,36,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
36,37,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
37,38,(NEW),R2M,Webzen Inc.,롤플레잉
38,39,(-6),데카론M,THUMBAGE,롤플레잉
39,40,(-12),소녀X헌터,한국신스타임즈,롤플레잉
0,1,(NEW),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1,2,(-1),제2의 나라,Netmarble,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-2),ROBLOX,Roblox Corporation,어드벤처
4,5,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
5,6,(-1),바람의나라 연,NEXON Company,롤플레잉
6,7,(+2),마이리틀포레스트,Gamepub,시뮬레이션
7,8,(-),원신,miHoYo Limited,어드벤처
8,9,(-3),세븐나이츠2,Netmarble,롤플레잉
9,10,(-),브롤스타즈,Supercell,액션
10,11,(+1),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(+1),백야극광,PROXIMA BETA,롤플레잉
12,13,(-6),트릭스터M,NCSOFT,롤플레잉
13,14,(+5),검은사막 모바일,PEARL ABYSS,롤플레잉
14,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-2),미르4,"Wemade Co., Ltd",롤플레잉
16,17,(-5),파이널기어,BILIBILI,액션
17,18,(-2),그랑사가,NPIXEL,롤플레잉
18,19,(-2),피파 모바일,NEXON Company,스포츠
19,20,(-),V4,NEXON Company,롤플레잉
20,21,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
21,22,(-4),삼국지 전략판,Qookka Games,전략
22,23,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
23,24,(-),포켓몬고,"Niantic, Inc.",어드벤처
24,25,(+2),좀비고등학교,AWESOMEPIECE,아케이드
25,26,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
26,27,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
27,28,(+1),메이플스토리M,NEXON Company,롤플레잉
28,29,(NEW),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
29,30,(-),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
30,31,(+1),제5인격,X.D. Global,어드벤처
31,32,(+1),정마담,REACH RICH,롤플레잉
32,33,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
33,34,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
34,35,(-10),에픽세븐,Smilegate Megaport,롤플레잉
35,36,(NEW),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
36,37,(-14),슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,롤플레잉
37,38,(-),R2M,Webzen Inc.,롤플레잉
38,39,(-4),AFK 아레나,Lilith Games,롤플레잉
39,40,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
0,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1,2,(-),제2의 나라,Netmarble,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),ROBLOX,Roblox Corporation,어드벤처
4,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(-),마이리틀포레스트,Gamepub,시뮬레이션
7,8,(+2),브롤스타즈,Supercell,액션
8,9,(-1),원신,miHoYo Limited,어드벤처
9,10,(-1),세븐나이츠2,Netmarble,롤플레잉
10,11,(-),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-),백야극광,PROXIMA BETA,롤플레잉
12,13,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
13,14,(+1),전략적 팀 전투,"Riot Games, Inc",전략
14,15,(+6),카트라이더 러쉬플러스,NEXON Company,자동차 경주
15,16,(-),미르4,"Wemade Co., Ltd",롤플레잉
16,17,(-4),트릭스터M,NCSOFT,롤플레잉
17,18,(+2),V4,NEXON Company,롤플레잉
18,19,(NEW),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
19,20,(+2),삼국지 전략판,Qookka Games,전략
20,21,(+15),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
21,22,(-4),그랑사가,NPIXEL,롤플레잉
22,23,(-4),피파 모바일,NEXON Company,스포츠
23,24,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
24,25,(+3),메이플스토리M,NEXON Company,롤플레잉
25,26,(+3),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
26,27,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
27,28,(-11),파이널기어,BILIBILI,액션
28,29,(-5),포켓몬고,"Niantic, Inc.",어드벤처
29,30,(-3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
30,31,(-6),좀비고등학교,AWESOMEPIECE,아케이드
31,32,(-2),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
32,33,(NEW),냥코 대전쟁,PONOS Corporation,캐주얼 게임
33,34,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
34,35,(-4),제5인격,X.D. Global,어드벤처
35,36,(-4),정마담,REACH RICH,롤플레잉
36,37,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
37,38,(-4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
38,39,(-1),R2M,Webzen Inc.,롤플레잉
39,40,(NEW),X2: 이클립스,Netease Games Global,롤플레잉
0,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1,2,(+1),리니지M,NCSOFT Corporation,롤플레잉
2,3,(-1),제2의 나라,Netmarble,롤플레잉
3,4,(-),ROBLOX,Roblox Corporation,어드벤처
4,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(+1),브롤스타즈,Supercell,액션
7,8,(+1),원신,miHoYo Limited,어드벤처
8,9,(+2),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-),세븐나이츠2,Netmarble,롤플레잉
10,11,(-4),마이리틀포레스트,Gamepub,시뮬레이션
11,12,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
12,13,(-1),백야극광,PROXIMA BETA,롤플레잉
13,14,(+5),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
14,15,(-1),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
16,17,(+4),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
17,18,(-2),미르4,"Wemade Co., Ltd",롤플레잉
18,19,(-1),V4,NEXON Company,롤플레잉
19,20,(-),삼국지 전략판,Qookka Games,전략
20,21,(+2),피파 모바일,NEXON Company,스포츠
21,22,(-5),트릭스터M,NCSOFT,롤플레잉
22,23,(+2),메이플스토리M,NEXON Company,롤플레잉
23,24,(+2),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
24,25,(+8),냥코 대전쟁,PONOS Corporation,캐주얼 게임
25,26,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
26,27,(+2),포켓몬고,"Niantic, Inc.",어드벤처
27,28,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
28,29,(-7),그랑사가,NPIXEL,롤플레잉
29,30,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
30,31,(-),좀비고등학교,AWESOMEPIECE,아케이드
31,32,(+2),라이즈 오브 킹덤즈,Lilith Games,전략
32,33,(NEW),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
33,34,(-2),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
34,35,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
35,36,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
36,37,(-2),제5인격,X.D. Global,어드벤처
37,38,(+1),R2M,Webzen Inc.,롤플레잉
38,39,(+1),X2: 이클립스,Netease Games Global,롤플레잉
39,40,(NEW),데카론M,THUMBAGE,롤플레잉
0,1,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
1,2,(-),리니지M,NCSOFT Corporation,롤플레잉
2,3,(+1),ROBLOX,Roblox Corporation,어드벤처
3,4,(-1),제2의 나라,Netmarble,롤플레잉
4,5,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(+1),원신,miHoYo Limited,어드벤처
7,8,(-1),브롤스타즈,Supercell,액션
8,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-),세븐나이츠2,Netmarble,롤플레잉
10,11,(-),마이리틀포레스트,Gamepub,시뮬레이션
11,12,(+3),전략적 팀 전투,"Riot Games, Inc",전략
12,13,(+1),퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉
13,14,(+3),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
14,15,(-3),검은사막 모바일,PEARL ABYSS,롤플레잉
15,16,(+3),V4,NEXON Company,롤플레잉
16,17,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
17,18,(+3),피파 모바일,NEXON Company,스포츠
18,19,(-1),미르4,"Wemade Co., Ltd",롤플레잉
19,20,(-),삼국지 전략판,Qookka Games,전략
20,21,(+4),냥코 대전쟁,PONOS Corporation,캐주얼 게임
21,22,(+1),메이플스토리M,NEXON Company,롤플레잉
22,23,(-10),백야극광,PROXIMA BETA,롤플레잉
23,24,(+3),포켓몬고,"Niantic, Inc.",어드벤처
24,25,(-1),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
25,26,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
26,27,(+4),좀비고등학교,AWESOMEPIECE,아케이드
27,28,(-6),트릭스터M,NCSOFT,롤플레잉
